seller_rank,seller_id_short,seller_state,total_orders,seller_attributed_order_value,avg_review,late_rate,performance_tier
1317,5ee7fd21...2c9a,SP,9,1435.18,3.4444444444444446,0.2222222222222222,medium
1318,325f3178...dbf9,SP,36,1433.37,4.444444444444445,0.0,medium
1319,b566ab0e...03c6,MG,5,1428.22,3.2,0.2,medium
1320,3fac58ce...329c,SP,10,1427.9699999999998,4.4,0.2,medium
1321,334cab71...4783,SP,11,1421.37,4.909090909090909,0.0,medium
1322,cda598c4...0010,SP,17,1420.2000000000003,4.0588235294117645,0.0,medium
1323,bc47d5d1...faba,SP,24,1419.9099999999999,3.25,0.09523809523809523,medium
1324,8ea394ae...021d,SP,2,1417.6,4.0,0.0,medium
1325,269cff2d...a93b,SP,4,1415.0,4.5,0.0,medium
1326,30a81d8c...3a95,SP,17,1413.52,4.823529411764706,0.0,medium
1327,e48cc16a...b3d7,SP,14,1411.13,3.5714285714285716,0.07142857142857142,medium
1328,439a47cc...3c29,SP,8,1410.9299999999998,4.25,0.125,medium
1329,5d76d80a...9853,SP,6,1409.75,4.833333333333333,0.0,medium
1330,4cf490a5...e84a,SP,8,1409.39,3.125,0.0,medium
1331,8c5e007d...9f6c,SP,9,1407.41,4.333333333333333,0.0,medium
1332,e3d3b3ef...b49b,SP,3,1405.83,4.333333333333333,0.0,medium
1333,7ff588a0...760d,SP,14,1403.38,4.642857142857143,0.0,medium
1334,7daca083...7533,SP,7,1397.1399999999999,3.5714285714285716,0.2857142857142857,medium
1335,8a9260f2...7378,MG,8,1396.94,4.75,0.125,medium
1336,788e857f...0f45,SP,11,1394.95,4.909090909090909,0.0,medium
1337,67225bff...fd78,PA,8,1393.11,4.5,0.125,medium
1338,5011f0d9...af8d,SP,12,1390.85,3.8333333333333335,0.09090909090909091,medium
1339,626ab1cd...6c12,SP,3,1390.4699999999998,4.666666666666667,0.0,medium
1340,b55638ad...1742,SC,11,1385.67,4.181818181818182,0.18181818181818182,medium
1341,2cb6eb1b...1105,MG,6,1382.68,4.5,0.0,medium
1342,4324dd16...a6f4,SP,12,1379.4699999999998,4.083333333333333,0.08333333333333333,medium
1343,fec8cd45...06a1,SP,4,1376.94,3.75,0.0,medium
1344,c0098efc...1408,SP,9,1376.7400000000002,4.777777777777778,0.1111111111111111,medium
1345,b586cd24...fbba,SC,6,1372.93,3.8333333333333335,0.0,medium
1346,5d9f3746...e912,SP,1,1370.41,5.0,0.0,medium
1347,8fdca8e3...8802,SP,22,1370.2199999999998,4.190476190476191,0.045454545454545456,medium
1348,725af026...d156,MG,7,1362.67,3.4285714285714284,0.0,medium
1349,d4910f1c...4a23,SP,11,1361.9199999999998,4.909090909090909,0.09090909090909091,medium
1350,5f26c140...3292,PR,10,1357.09,4.8,0.0,medium
1351,c88f62b4...d016,PR,1,1350.5,1.0,,medium
1352,f9d010e3...2f84,SP,4,1350.1399999999999,3.5,0.25,medium
1353,d1b9d4be...a612,MG,11,1348.53,4.181818181818182,0.0,medium
1354,7c5b05cb...b97d,SP,22,1345.4599999999998,4.363636363636363,0.047619047619047616,medium
1355,a066df73...448b,SP,15,1344.6200000000001,4.4,0.2,medium
1356,9ed65337...a494,SP,6,1343.6499999999999,4.833333333333333,0.0,medium
1357,90d41258...1974,SP,3,1342.9500000000003,1.0,,medium
1358,5b2e94f2...9672,SP,10,1340.14,4.9,0.1,medium
1359,3f2af267...eac5,PR,6,1334.1799999999998,3.3333333333333335,0.16666666666666666,medium
1360,ef2fbc2b...5434,RJ,20,1333.69,3.85,0.10526315789473684,medium
1361,9d7a1d34...c2b4,SP,13,1331.87,4.384615384615385,0.07692307692307693,medium
1362,6bef34c5...94b1,SC,2,1330.88,2.0,0.0,medium
1363,abc015eb...e4b9,SP,12,1329.65,4.416666666666667,0.0,medium
1364,bb5d956d...23ae,RJ,2,1328.5,5.0,0.0,medium
1365,f5fea3ff...c63a,RJ,3,1328.1799999999998,3.6666666666666665,1.0,medium
1366,700f03c2...35c2,SP,4,1326.31,4.0,0.5,medium
1367,45a3d05f...03b3,SP,1,1323.79,5.0,0.0,medium
1368,00720abe...a33b,SP,13,1323.48,3.6153846153846154,0.15384615384615385,medium
1369,4eeb9900...46eb,SP,2,1320.95,4.5,0.0,medium
1370,5b07547f...f669,SP,13,1320.0700000000002,4.461538461538462,0.15384615384615385,medium
1371,89f69225...6553,RJ,11,1318.71,4.2727272727272725,0.09090909090909091,medium
1372,76ea5315...922a,SP,15,1311.08,4.266666666666667,0.06666666666666667,medium
1373,4091f77d...761d,SP,8,1309.87,2.75,0.25,medium
1374,b18871c3...0ae9,SP,9,1308.4,3.4444444444444446,0.1111111111111111,medium
1375,c8785151...230b,PR,9,1308.04,4.111111111111111,0.2222222222222222,medium
1376,c1ed9e3d...fb8c,SC,9,1300.64,3.888888888888889,0.125,medium
1377,119d1aef...f5d4,SP,4,1298.24,4.75,0.0,medium
1378,4ebdc7e6...4ea8,SP,29,1297.9,3.793103448275862,0.034482758620689655,medium
1379,4fb41dff...42e2,BA,3,1296.77,4.0,0.3333333333333333,medium
1380,b5e3e386...60b7,SC,16,1296.18,4.3125,0.25,medium
1381,1cbd32d0...fd9c,SP,11,1289.53,4.181818181818182,0.09090909090909091,medium
1382,dbec9a0a...cc95,MG,3,1288.5900000000001,4.0,0.0,medium
1383,3dbbce18...d2ec,PR,17,1288.57,4.235294117647059,0.11764705882352941,medium
1384,432c6795...6a71,SP,3,1288.4099999999999,2.3333333333333335,0.0,medium
1385,57771969...3bba,RS,8,1287.3600000000001,4.375,0.125,medium
1386,5fd924b4...4ce0,SP,7,1284.34,4.0,0.0,medium
1387,734def04...f2a2,SP,2,1281.23,5.0,0.0,medium
1388,4a1f6941...6b41,SP,14,1278.75,4.571428571428571,0.07142857142857142,medium
1389,e84ad212...beb8,SP,19,1273.73,4.368421052631579,0.05263157894736842,medium
1390,de9727ca...954c,PR,10,1270.0900000000001,3.8,0.1111111111111111,medium
1391,9bc484c8...8045,SP,9,1269.8700000000001,4.0,0.25,medium
1392,c8e135e7...5a06,SP,7,1267.48,4.857142857142857,0.0,medium
1393,59684962...55ff,SP,14,1265.19,4.0,0.0,medium
1394,9c4d31c7...fd4e,RJ,2,1262.72,4.5,0.0,medium
1395,04fdea0c...b5bd,SP,10,1261.95,3.2,0.125,medium
1396,327b89b8...1685,AM,3,1258.8,2.3333333333333335,0.6666666666666666,medium
1397,6c6cc59a...c282,RS,1,1255.71,5.0,0.0,medium
1398,1b65c144...ec8d,SC,5,1254.3500000000001,2.0,0.0,medium
1399,03a2a6dc...9c40,SP,9,1250.66,4.111111111111111,0.1111111111111111,medium
1400,7238f877...4566,SP,3,1249.52,5.0,0.0,medium
1401,980640c4...7e4d,SP,14,1246.6599999999999,4.642857142857143,0.07142857142857142,medium
1402,76c47a29...cbe9,SP,6,1246.34,4.666666666666667,0.3333333333333333,medium
1403,457fe919...7855,SP,9,1246.11,4.777777777777778,0.1111111111111111,medium
1404,226b05fe...3d06,PR,10,1245.58,4.5,0.0,medium
1405,83645b16...d564,PR,14,1245.1000000000001,4.428571428571429,0.0,medium
1406,26785a54...1158,SP,15,1244.65,4.666666666666667,0.0,medium
1407,8fbd6342...4802,SP,6,1240.97,4.833333333333333,0.0,medium
1408,a20d8058...c62e,SP,2,1238.9,5.0,0.5,medium
1409,41da412d...e82c,ES,15,1237.06,4.666666666666667,0.0,medium
1410,08d2d642...b2f5,SP,17,1235.26,4.3125,0.1875,medium
1411,5b664594...9a23,RJ,16,1235.1799999999998,3.9375,0.0,medium
1412,343e7164...294e,SP,17,1234.7,4.3125,0.0625,medium
1413,71dc18fd...bb34,PR,4,1229.3999999999999,5.0,0.0,medium
1414,4b39558c...5fe3,SE,4,1229.1000000000001,4.5,0.0,medium
1415,6a8a889b...faf9,SP,26,1228.6200000000001,4.038461538461538,0.07692307692307693,medium
1416,1d2732ef...b8cd,RJ,4,1228.1799999999998,3.0,0.25,medium
1417,f0563bac...a7a7,SC,1,1227.78,1.0,,medium
1418,1710c3aa...0e21,SP,2,1226.55,5.0,0.0,medium
1419,fb3cfbc8...f60d,RJ,10,1225.06,4.2,0.0,medium
1420,3c301796...ab8f,SC,10,1222.89,4.0,0.0,medium
1421,4200ddf1...b5ac,SP,22,1222.73,4.2631578947368425,0.045454545454545456,medium
1422,3d4b1ae7...e82c,SP,6,1221.69,4.833333333333333,0.0,medium
1423,9261d76c...8f20,SC,6,1216.24,3.8333333333333335,0.0,medium
1424,fe87f472...60dc,SP,6,1215.96,4.5,0.16666666666666666,medium
1425,3d4824f2...9d39,SP,9,1214.58,4.111111111111111,0.125,medium
1426,b2eecf5e...0e5d,SP,9,1213.15,5.0,0.0,medium
1427,713e3a23...cfac,PR,4,1213.03,4.75,0.0,medium
1428,bf00385a...0a5f,SP,29,1213.03,4.310344827586207,0.0,medium
1429,18e694e0...d697,SP,31,1205.7699999999998,4.67741935483871,0.03225806451612903,medium
1430,e250d617...895d,SP,8,1204.91,3.5,0.0,medium
1431,2d42ebcd...5d50,GO,10,1203.9699999999998,4.3,0.0,medium
1432,10089e9f...8888,SP,3,1199.31,4.333333333333333,0.0,medium
1433,10076e57...f762,SP,23,1198.78,4.565217391304348,0.043478260869565216,medium
1434,c0312193...bb6e,PR,7,1197.94,5.0,0.0,medium
1435,48328ec9...336c,RS,1,1196.78,2.0,0.0,medium
1436,9485a23c...fce6,SP,5,1195.15,3.2,0.25,medium
1437,365e445f...25db,SP,4,1194.3,4.5,0.0,medium
1438,557f22c7...15d0,GO,13,1192.56,3.0833333333333335,0.0,medium
1439,28f10b1c...147c,SP,28,1185.42,4.0,0.21428571428571427,medium
1440,eb72802c...b8ef,SP,8,1181.63,4.625,0.0,medium
1441,167fd940...6e38,SP,5,1178.48,3.0,0.2,medium
1442,3d5d0dc7...00b6,RJ,23,1178.1299999999999,4.304347826086956,0.09523809523809523,medium
1443,8f2b51a3...c7d6,SP,7,1176.23,4.142857142857143,0.0,medium
1444,e21a1e8b...49c4,SC,21,1175.89,3.6666666666666665,0.0,medium
1445,51e4e892...650e,RS,16,1175.75,4.625,0.0,medium
1446,39f776d2...2a3e,GO,3,1174.4099999999999,3.6666666666666665,0.0,medium
1447,edd066cd...9931,DF,6,1173.93,5.0,0.16666666666666666,medium
1448,7df1fc11...d67c,MS,5,1171.96,4.2,0.0,medium
1449,05730013...2475,SC,4,1168.67,5.0,0.0,medium
1450,e58a5b39...27d7,RJ,7,1167.23,4.857142857142857,0.0,medium
1451,55dedd83...cbfd,RJ,8,1166.0900000000001,4.875,0.0,medium
1452,d66c11a9...5f9b,RJ,16,1164.38,4.5625,0.0,medium
1453,8b655f08...ddf6,SP,5,1162.81,4.8,0.2,medium
1454,82cb9f45...b431,RS,14,1155.26,4.714285714285714,0.0,medium
1455,515d7811...cb8c,MS,6,1154.7199999999998,4.166666666666667,0.0,medium
1456,278b6e0b...7a35,SC,1,1152.62,1.0,,medium
1457,db46ca7b...c390,RJ,16,1149.86,4.5625,0.0,medium
1458,e1dc0754...1292,RJ,12,1149.78,3.8333333333333335,0.0,medium
1459,05a940b4...3257,GO,10,1148.94,3.9,0.0,medium
1460,f8201cab...fdfa,SC,10,1144.83,4.1,0.2,medium
1461,70849ca4...1428,MG,12,1143.24,4.416666666666667,0.16666666666666666,medium
1462,1bc2e21d...3b40,SC,3,1142.5500000000002,3.3333333333333335,0.0,medium
1463,c54679b1...4126,SP,7,1139.93,4.857142857142857,0.0,medium
1464,c4fabeea...1cbc,CE,11,1136.52,4.0,0.09090909090909091,medium
1465,33cbbec1...776f,RS,15,1129.5,4.733333333333333,0.0,medium
1466,07017df3...d620,PB,8,1128.24,4.0,0.0,medium
1467,2379bdc3...07d5,SP,9,1125.61,4.333333333333333,0.3333333333333333,medium
1468,6cf476a4...cfb6,SP,6,1125.5,3.0,0.4,medium
1469,633ecdf8...4a25,SP,6,1125.49,1.8,0.6666666666666666,medium
1470,d1582f40...f898,SP,9,1121.9199999999998,4.111111111111111,0.1111111111111111,medium
1471,daf565f0...61bc,SC,9,1121.83,3.625,0.1111111111111111,medium
1472,9c690cea...95cb,MG,10,1121.02,4.3,0.0,medium
1473,ddd51ae8...eec7,RJ,8,1119.62,4.625,0.0,medium
1474,a2deecd5...72a3,SP,16,1119.5299999999997,3.65625,0.0,medium
1475,7aa538dd...2253,SP,5,1118.6,4.4,0.0,medium
1476,91987866...cfa6,SC,9,1118.37,3.7777777777777777,0.0,medium
1477,bfd938b2...9f52,RJ,6,1118.2599999999998,3.8333333333333335,0.0,medium
1478,e0eabded...7059,SP,8,1117.19,4.625,0.0,medium
1479,7ecef819...7841,SP,7,1114.26,4.285714285714286,0.14285714285714285,medium
1480,d9442042...248f,SP,19,1111.04,4.368421052631579,0.05263157894736842,medium
1481,41c9d399...761f,MG,3,1110.54,4.333333333333333,0.0,medium
1482,b45d7ebf...6ff7,MG,5,1110.01,3.8,0.0,medium
1483,79940813...d359,SP,2,1109.6499999999999,3.0,0.0,medium
1484,670a9dda...2332,SP,11,1101.99,4.454545454545454,0.0,medium
1485,f0e103c6...94c9,SP,11,1101.41,4.7272727272727275,0.0,medium
1486,91543f98...8543,SC,4,1100.57,4.5,0.0,medium
1487,7a9c12e2...9cea,SP,5,1099.59,4.6,0.0,medium
1488,7d7d2b7a...d630,SP,7,1098.85,4.142857142857143,0.14285714285714285,medium
1489,6025c79c...63b2,PR,2,1098.33,5.0,0.0,medium
1490,17adeba0...6d21,SP,1,1097.31,1.0,,medium
1491,ffad1e71...0acd,SP,10,1090.83,4.8,0.0,medium
1492,b7d5b4b8...0bff,SC,2,1090.02,2.0,0.0,medium
1493,4221a7df...a5a1,BA,5,1089.04,4.8,0.0,medium
1494,ef995246...1537,MG,5,1086.6,4.8,0.0,medium
1495,a13aaf2d...0b8f,SC,4,1085.83,4.5,0.25,medium
1496,a0d7fbb0...56f3,SP,3,1085.18,2.3333333333333335,0.0,medium
1497,1f867308...0c02,PR,7,1084.92,4.142857142857143,0.0,medium
1498,8e670472...aab1,MG,1,1083.96,1.0,1.0,medium
1499,77dcbb67...0a30,RS,2,1082.56,1.0,,medium
1500,3d621842...ac3c,SP,10,1080.7,3.9,0.0,medium
1501,cb4a705d...d441,SC,1,1080.56,1.0,0.0,medium
1502,8602a61d...ea3d,SP,17,1079.9,4.411764705882353,0.058823529411764705,medium
1503,010da060...709e,SP,1,1079.75,1.0,0.0,medium
1504,dc7192ad...afe0,SP,7,1078.4299999999998,3.857142857142857,0.0,medium
1505,5a05a16b...2674,RS,14,1075.48,4.214285714285714,0.07142857142857142,medium
1506,79a679c3...109b,SP,3,1072.22,2.0,0.3333333333333333,medium
1507,68f86ba2...92b9,RJ,11,1071.31,4.363636363636363,0.1,medium
1508,4f1f1c86...d465,MG,2,1070.39,5.0,0.0,medium
1509,ae45df84...746c,SP,9,1065.49,4.777777777777778,0.0,medium
1510,13511db1...a60b,RS,6,1063.97,3.5,0.16666666666666666,medium
1511,e644cbad...52ec,SP,8,1063.59,3.625,0.0,medium
1512,c37b2059...565e,SP,12,1061.28,3.3333333333333335,0.25,medium
1513,9d681c7e...de65,PR,13,1058.68,4.923076923076923,0.0,medium
1514,8a43128d...6cce,SP,3,1058.4899999999998,2.3333333333333335,0.0,medium
1515,6b9b80d5...b5a1,SP,10,1055.6599999999999,3.9,0.0,medium
1516,80f2cf9a...46e6,SP,7,1054.78,4.428571428571429,0.16666666666666666,medium
1517,6e4f5ff6...249e,RS,5,1053.25,3.4,0.0,medium
1518,b81e3a6c...eebd,SP,8,1053.0100000000002,4.625,0.0,medium
1519,1bb3812d...1a10,SP,9,1049.5700000000002,4.888888888888889,0.0,medium
1520,74636e24...513e,SP,4,1048.6100000000001,4.0,0.25,medium
1521,e3a386fc...a9fa,SP,16,1047.1499999999999,4.1875,0.1875,medium
1522,dff87e4d...09bc,SP,2,1043.43,2.5,,medium
1523,a67780ab...73ec,SP,6,1041.04,3.6666666666666665,0.3333333333333333,medium
1524,9e9b539e...db9f,MG,3,1039.47,3.6666666666666665,0.3333333333333333,medium
1525,28872dc5...5a4c,RS,1,1038.9,5.0,0.0,medium
1526,caa9bc43...c4a6,SP,13,1037.74,4.666666666666667,0.07692307692307693,medium
1527,ab3e0c17...b485,PR,7,1035.6999999999998,3.5714285714285716,0.3333333333333333,medium
1528,e8dba4d7...142d,SP,9,1032.3899999999999,4.333333333333333,0.1111111111111111,medium
1529,d8cf3b6a...ec42,PR,6,1030.18,3.5,0.0,medium
1530,0791d9fc...08d3,MG,5,1028.99,4.0,0.0,medium
1531,48985c61...2ed3,RS,7,1027.37,4.428571428571429,0.0,medium
1532,a99504ac...0af9,SP,1,1025.24,5.0,0.0,medium
1533,0ff83046...b191,RS,10,1023.3800000000001,4.8,0.0,medium
1534,4ef4c39c...046a,SP,8,1017.17,3.375,0.14285714285714285,medium
1535,63a79f5a...7993,MG,11,1015.93,4.545454545454546,0.0,medium
1536,3f9c5676...f0b4,RJ,7,1014.9500000000002,4.714285714285714,0.0,medium
1537,808d4348...61eb,SP,21,1014.9200000000001,4.428571428571429,0.05,medium
1538,cac63f48...9a23,SP,10,1014.6200000000001,4.8,0.0,medium
1539,528bcf66...3a6f,SP,2,1013.84,4.5,0.5,medium
1540,bd4431c1...9b9e,RJ,7,1013.59,4.571428571428571,0.0,medium
1541,cb6c9f58...5792,ES,11,1008.97,3.8181818181818183,0.09090909090909091,medium
1542,1cbd50a8...386f,PR,9,1006.6600000000001,3.7777777777777777,0.1111111111111111,medium
1543,134a288e...a295,SP,9,1004.0,4.777777777777778,0.0,medium
1544,f783a638...7a81,SP,5,1002.9,4.0,0.2,medium
1545,c6a7539d...3c5e,SP,10,1001.32,3.1,0.1,medium
1546,d4f11712...c458,SP,17,998.61,4.823529411764706,0.0,low
1547,eddd1991...5137,PR,3,998.41,2.6666666666666665,0.0,low
1548,e51f2282...55e9,SP,4,996.84,4.75,0.0,low
1549,340636a9...0c03,SP,5,993.1500000000001,3.4,0.0,low
1550,fe1b0674...ee03,SP,8,990.88,4.625,0.0,low
1551,0aa2205c...7426,SP,4,988.1,4.0,0.0,low
1552,69b5eaa0...67d6,SP,2,987.02,5.0,0.0,low
1553,d9e7e777...c57d,SP,11,986.39,3.5454545454545454,0.36363636363636365,low
1554,6f83d9e4...f8d2,PR,11,985.04,4.363636363636363,0.0,low
1555,b19c4868...be2f,SP,1,984.8100000000001,5.0,0.0,low
1556,da6a60cc...779c,RJ,12,984.58,4.75,0.0,low
1557,39c763cc...9b7c,GO,11,984.21,3.8181818181818183,0.18181818181818182,low
1558,160e4f13...ffb0,PR,4,980.45,4.25,0.0,low
1559,e9729944...e7b2,RJ,4,978.4300000000001,3.75,0.25,low
1560,297d5ecc...05e4,PR,8,976.73,5.0,0.0,low
1561,5c3460cd...0d9f,SP,9,974.3,4.666666666666667,0.0,low
1562,ca77545c...fa3c,PR,6,973.71,4.666666666666667,0.0,low
1563,efff9341...a7bf,ES,5,972.65,4.4,0.0,low
1564,41c2bad7...63ff,RN,20,971.9199999999998,4.95,0.0,low
1565,ac641731...7780,SP,8,971.43,3.75,0.14285714285714285,low
1566,c8025364...747f,RS,2,971.28,4.5,0.5,low
1567,c89cf7c4...f9e2,RJ,14,971.01,4.0,0.07142857142857142,low
1568,8d46553a...f2e2,SP,13,969.5999999999999,3.230769230769231,0.0,low
1569,562f8cfc...0e7f,MG,13,966.25,4.538461538461538,0.15384615384615385,low
1570,e8a85b5f...dbb4,DF,8,965.99,4.5,0.125,low
1571,d0d70d21...148a,PB,8,964.99,4.25,0.0,low
1572,b2c97074...da5f,SP,10,964.0799999999999,4.7,0.1,low
1573,87d3c3ae...341e,SP,15,963.0600000000001,3.5,0.06666666666666667,low
1574,40536e7c...66cc,SP,2,963.0,1.0,,low
1575,ba5daa40...a450,SP,15,959.3499999999999,4.266666666666667,0.0,low
1576,0aa12472...487b,MG,2,958.78,1.0,,low
1577,3492e68f...f445,SP,8,957.26,3.875,0.125,low
1578,6861de0f...f980,PR,5,949.73,3.6,0.2,low
1579,7dc9a335...456c,MG,1,949.62,5.0,0.0,low
1580,a1544b9e...9049,SP,8,948.5300000000001,3.875,0.0,low
1581,6d22a1fc...e8d0,SC,12,946.4300000000001,4.25,0.0,low
1582,8a40ae79...488b,PR,6,946.26,3.1666666666666665,0.3333333333333333,low
1583,1961c3e1...fdaf,SP,3,945.43,3.3333333333333335,0.0,low
1584,2dd1fb6f...1216,PR,4,942.7299999999999,3.0,0.0,low
1585,a247197e...660f,SP,2,941.0699999999999,1.0,,low
1586,e5cbe890...bd20,SP,2,937.71,4.5,0.0,low
1587,2b03ac19...3b65,SP,7,935.1899999999999,4.142857142857143,0.14285714285714285,low
1588,a72c2f59...8798,RS,5,933.9300000000001,4.8,0.0,low
1589,0d33a55d...fc7f,SP,22,932.91,4.454545454545454,0.045454545454545456,low
1590,5a413ade...cb9e,SP,14,932.6700000000001,4.642857142857143,0.14285714285714285,low
1591,6e864f5c...0202,SP,13,932.36,4.461538461538462,0.07692307692307693,low
1592,eba88037...d679,SP,6,931.57,4.333333333333333,0.16666666666666666,low
1593,52a52b9f...61c8,SP,7,931.22,4.0,0.0,low
1594,2c43fb51...1b06,MG,3,930.17,3.6666666666666665,0.0,low
1595,1430239a...f153,SP,18,929.54,4.111111111111111,0.0,low
1596,e1c76f33...92c5,SP,1,928.6999999999999,5.0,0.0,low
1597,5962468f...7b0a,PR,8,928.04,4.142857142857143,0.0,low
1598,11eac105...24f3,SP,5,927.8299999999999,3.6,0.0,low
1599,32e5635e...6134,RJ,1,927.82,5.0,0.0,low
1600,75a4764c...287c,RS,5,927.0500000000001,4.6,0.0,low
1601,1cd9e0cc...816d,SP,5,926.72,5.0,0.0,low
1602,14ee3537...0463,SP,6,923.05,4.333333333333333,0.16666666666666666,low
1603,134b867a...891e,SP,1,922.8399999999999,4.0,0.0,low
1604,9c7fd21e...ff7c,SP,7,921.8000000000001,3.2857142857142856,0.14285714285714285,low
1605,4deebb31...f94b,SP,4,921.49,4.0,0.25,low
1606,a3b42d26...8582,SP,1,921.24,5.0,0.0,low
1607,024b564a...1ece,SP,2,918.4000000000001,4.5,0.0,low
1608,c8cc60ff...c369,SP,8,916.23,4.75,0.0,low
1609,638cba8b...1eb3,SP,17,913.8700000000001,4.647058823529412,0.0,low
1610,ba6b4a23...a9ac,RJ,8,913.7099999999999,4.25,0.125,low
1611,a1bea706...1033,SP,9,910.8800000000001,4.444444444444445,0.1111111111111111,low
1612,1099a00e...90c5,RJ,3,910.8299999999999,3.6666666666666665,0.3333333333333333,low
1613,39d61be7...bc0e,SP,7,909.6200000000001,4.0,0.0,low
1614,7c51de0a...0d92,SC,4,908.64,4.5,0.0,low
1615,4c61e37f...79d7,RJ,7,908.1700000000001,4.0,0.2857142857142857,low
1616,d29ba122...b8a4,SP,9,907.8599999999999,3.2222222222222223,0.0,low
1617,25be943a...9a90,SP,5,907.55,3.0,0.0,low
1618,c00396cb...aef1,PR,1,905.8500000000001,5.0,0.0,low
1619,dc64d75c...0e60,MG,4,905.55,4.75,0.0,low
1620,49383af7...dc4b,SP,8,902.23,4.375,0.0,low
1621,59cea8e4...b6fb,PR,10,901.1399999999999,4.6,0.0,low
1622,b16d3dad...75ce,RS,10,900.54,4.3,0.1,low
1623,28ea411b...ce02,SP,6,896.93,4.666666666666667,0.16666666666666666,low
1624,71271995...1b89,RS,8,896.8299999999999,2.5,0.16666666666666666,low
1625,365e4bce...8bcd,SP,6,895.02,4.666666666666667,0.0,low
1626,ef308928...2241,SP,9,892.54,4.555555555555555,0.0,low
1627,0d4c8269...edd6,SP,3,892.03,3.6666666666666665,0.0,low
1628,253f95b3...b845,SP,5,890.94,4.4,0.0,low
1629,07de60b0...4c8b,SP,9,889.0,4.333333333333333,0.1111111111111111,low
1630,312ba1d7...4cd7,SP,9,888.05,2.7777777777777777,0.5714285714285714,low
1631,5acd070d...15ee,SP,7,886.37,3.0,0.42857142857142855,low
1632,400f221a...624d,SP,1,885.8,,,low
1633,5f060300...7234,SP,4,884.31,4.0,0.0,low
1634,fd435faa...e77c,PB,1,882.87,5.0,0.0,low
1635,7a91bf94...e45c,RJ,5,882.0699999999999,3.8,0.25,low
1636,5996cdda...b8db,SP,1,880.75,5.0,0.0,low
1637,f435898e...55b1,PR,10,880.6800000000001,4.4,0.0,low
1638,cd3d09fb...3ae7,SP,12,880.23,4.166666666666667,0.08333333333333333,low
1639,6e1862e1...1efc,SP,8,879.9599999999999,4.428571428571429,0.0,low
1640,014d9a68...89e5,PR,11,876.81,3.727272727272727,0.0,low
1641,ba6ce6de...c26f,SP,6,874.51,4.166666666666667,0.16666666666666666,low
1642,7210cd29...3ccd,SP,9,874.18,4.444444444444445,0.1111111111111111,low
1643,b7cc6c5e...cbe4,SC,6,872.3000000000001,4.166666666666667,0.0,low
1644,c7fdb77f...959e,SP,10,871.88,3.3,0.2222222222222222,low
1645,e560e402...5c0f,MG,2,870.21,5.0,0.0,low
1646,70bf57d8...67a4,SP,7,869.73,4.142857142857143,0.0,low
1647,f19516b9...ddbd,SP,5,869.44,2.6,0.0,low
1648,c6218512...f274,MG,8,868.64,4.0625,0.125,low
1649,68ca56ce...da3e,PR,6,862.96,3.8333333333333335,0.0,low
1650,458c6fa9...9eec,SP,2,862.37,2.5,0.0,low
1651,fe1bbc5f...d5a6,MG,9,862.25,3.888888888888889,0.1111111111111111,low
1652,9aa38827...254a,MG,6,861.46,4.333333333333333,0.0,low
1653,7bcd7c5f...094b,SP,11,860.94,3.6363636363636362,0.125,low
1654,bc503e24...78ce,SP,7,859.8,3.2857142857142856,0.16666666666666666,low
1655,aac51c48...cf88,SP,10,859.5699999999999,4.8,0.0,low
1656,52956b80...e7a9,PR,3,858.8499999999999,4.0,0.3333333333333333,low
1657,3d68c634...c623,SC,2,857.7,5.0,0.0,low
1658,6b159243...4822,SP,21,854.46,4.666666666666667,0.09523809523809523,low
1659,89a51f50...a76f,DF,10,854.26,4.7,0.0,low
1660,bdae679a...9a99,DF,6,851.98,3.5,0.0,low
1661,3969863b...17b3,SP,12,850.0199999999999,4.083333333333333,0.0,low
1662,4a1917ef...7ad7,DF,2,846.6199999999999,3.0,0.0,low
1663,be8e9098...d8e5,SP,15,846.08,3.7333333333333334,0.2,low
1664,6bb62a49...c7e6,SP,4,845.3900000000001,4.25,0.0,low
1665,8bd0e3ab...e1ec,RS,7,845.3399999999999,2.2857142857142856,0.3333333333333333,low
1666,9dc79dd9...420a,SP,4,843.9300000000001,4.75,0.0,low
1667,da03c298...d109,SP,4,842.4800000000001,4.75,0.0,low
1668,21c62b99...29fc,CE,4,841.3300000000002,4.5,0.0,low
1669,2ba91c7a...c233,SP,6,840.3299999999999,3.8333333333333335,0.3333333333333333,low
1670,c522be04...13d5,SP,7,838.3,3.5714285714285716,0.3333333333333333,low
1671,e73bf2ce...1099,SC,4,837.8299999999999,5.0,0.0,low
1672,236585a4...ed91,RS,11,837.67,4.090909090909091,0.09090909090909091,low
1673,7354220f...41e7,DF,7,837.1300000000001,4.571428571428571,0.0,low
1674,851773c8...17ce,SP,10,837.1299999999999,4.2,0.2,low
1675,43402bdf...8628,SP,4,837.0999999999999,2.5,0.0,low
1676,5f730053...d145,RS,10,836.8299999999999,4.4,0.0,low
1677,6524b847...ee42,SP,1,834.9399999999999,4.0,1.0,low
1678,ac51cac5...ef48,SP,4,833.77,3.5,0.0,low
1679,f9eedec3...8c5b,RJ,2,833.15,4.5,0.0,low
1680,ba6b68b5...0185,MG,5,832.22,4.2,0.0,low
1681,2305ab43...4e96,SP,3,831.26,3.6666666666666665,0.0,low
1682,11742f81...d9ad,SP,2,831.01,5.0,0.0,low
1683,ad273c9e...9e4e,PR,10,829.75,4.1,0.0,low
